transaction_id,timestamp,sender,receiver,location,country,amount,type,channel,is_international,risk_score
2529,2025-02-09 15:30:30,3b700e21-15d9-4df4-83f9-1b9c52985460,f052514b-f5b0-476b-811d-a5425601eb4f,North Robert,Netherlands,1592.48,bills,web,0,0.95
2530,2025-06-29 02:27:41,4f81c4e5-13b6-4426-ae76-5a36a8a73465,6cb6e860-acac-48e2-a450-87c483d4f3f8,East Christopherstad,Netherlands,3973.79,p2p,mobile,1,0.38
2531,2025-09-04 12:00:50,d67109cd-1f59-4053-be26-f2b0150b1d0c,85d47149-b463-4121-9eca-e9cb5379448e,Crystalport,Portugal,1097.35,others,web,1,0.81
2532,2025-10-07 16:44:03,d69cc51b-adef-41a1-8529-21bf0b0c5b72,63bf14a3-dcd1-4ece-82a1-7822bbaf132b,West Shellyland,Spain,4821.56,others,web,0,0.13
2533,2025-10-23 13:41:39,e7522347-1f0f-400a-9d89-6f236e68bf5a,825b10d5-d6b9-462e-873b-5722e014f437,New Vanessatown,Austria,1288.02,merchant,bank_app,1,0.07
2534,2025-09-16 18:56:11,294dcc68-c3a5-49a7-a8c8-7e07bc81810f,e5ae53f4-ec68-4fac-ad4a-ee7c04369471,West Kimtown,Ireland,4723.67,merchant,offline,1,0.52
2535,2025-02-14 11:26:06,d204b896-1911-4af3-a4b5-e1e284f12336,acc1e2cf-7de0-4598-8bd4-8459b080a14e,Lake Christina,France,4119.38,bills,mobile,1,0.11
2536,2025-02-25 17:41:17,3449952c-6ae4-4b0f-abff-3d3f4cbaa6d9,fb657206-d83f-43d0-b8a3-9227f1cda683,South Allenburgh,Portugal,4092.47,bills,offline,0,0.87
2537,2025-11-15 23:47:45,4d0ca3b6-3785-46d3-9f98-b720975cce28,cf270f12-43b0-427e-a719-e9ad112576de,Port Bianca,Austria,728.89,bills,offline,0,0.49
2538,2025-09-05 04:07:47,fc950abc-eb1d-4cef-81a7-1b0b4ed12de8,9c153167-2e8d-46f5-ab8d-c0d3decc5122,North Brittanychester,Ireland,786.42,p2p,web,1,0.47
2539,2025-01-01 19:24:12,b9e38aef-0f16-4490-a17c-15b3d310beac,ecfb8837-9d14-4c98-bca2-fbd2b59133a3,West Daniel,Austria,1442.75,bills,mobile,0,0.73
2540,2025-02-26 05:30:29,74d02940-0abe-497b-b74a-f33f488d8ede,d8f0d682-180b-4185-903e-d6ca9470baad,Masonport,Netherlands,613.92,p2p,mobile,0,0.57
2541,2025-09-25 05:50:53,d67ed157-4ec5-45a8-b1ed-60c379c03b2b,2224515e-e133-412f-92df-327b50064f1e,South Alfredport,Spain,4830.01,p2p,web,0,0.14
2542,2025-03-07 20:42:44,50b6c967-d87e-4a0a-83b4-2ca92cac0477,a937ed2d-797a-44d1-a45c-6d3f338e366a,Nicoleport,Germany,1510.04,others,bank_app,0,0.0
2543,2025-06-06 12:49:29,7ca46683-e9e9-42c4-bfa3-853b48bbc0e0,b4db40aa-4c74-4469-b0c1-08ef22808450,Breannaland,Italy,4639.19,p2p,offline,1,0.06
2544,2025-11-07 10:22:38,5745282c-514b-4ad9-a313-2ba6e5813933,6394eafd-7d8d-4d68-baef-cd2927d89c5f,Ballborough,Germany,1775.36,others,bank_app,0,0.6
2545,2025-10-18 08:09:38,d7730430-62cc-43a0-bfe9-03392367d485,80070766-d3b6-441c-9778-93e9c10331cc,Port Levi,Austria,2154.34,others,offline,1,0.83
2546,2025-01-22 03:42:02,c736ce2e-cafa-47da-bda2-3f3a508baf44,7f91a7c2-b4c6-4845-b115-51faf8dd7f67,Port Alejandra,Finland,4833.82,bills,bank_app,0,0.2
2547,2025-02-04 09:15:16,7464af84-7717-4e3e-b9d0-2a49aef561fc,cb127365-e007-4542-af12-a60a9e1bc2d6,Zimmermanshire,Austria,621.42,others,web,1,0.81
2548,2025-09-28 16:08:46,81bcf34c-0072-400d-a02b-9682ca7fffba,d905709b-2404-46bd-ada9-f2d6731843f4,Rogersfort,Portugal,3656.48,bills,mobile,0,0.64
2549,2025-06-20 14:47:48,4c0c91cb-4cf7-48b6-b31c-c30a887ffd62,89d86b09-a110-4cf2-859b-b52b77a6a681,Michaelbury,Portugal,2602.2,salary,web,0,0.75
2550,2025-09-15 11:26:46,5e6a87f1-29bd-4604-ba29-0d262df207b4,81108233-1dc8-46f7-9fb5-e72ce23ccba0,Aprilchester,Ireland,741.94,bills,bank_app,0,0.11
2551,2025-07-19 10:43:22,293bac23-81ad-4968-a809-4153f2a848b7,79244144-f131-482e-92d9-48f33c3a6da7,East Ashley,Portugal,3303.58,others,web,1,0.93
2552,2025-07-04 10:04:06,1c8545ae-8c67-4efa-841b-bcaea2f1f1ef,3e15f7c0-41f9-4866-9407-c132c845e8ce,Veronicaborough,Spain,3508.12,others,mobile,1,0.87
2553,2025-02-01 20:55:40,6419a8b9-1c2d-49bc-8839-95568ab02030,26daebb5-9571-4962-8b27-2514220d1961,Sharpland,Finland,4384.94,others,bank_app,0,0.02
2554,2025-06-04 07:45:13,1e8c9af2-a3eb-43c6-8985-73ee98b45216,5e532e76-8868-4370-86ba-ae99efc59337,Wallsport,France,152.22,merchant,web,0,0.99
2555,2025-03-11 01:59:39,aefd6d00-6809-4af6-a43e-f1888c717b83,5522e860-9f26-4c4b-b1d5-95d937a2577c,Davisfurt,Belgium,4042.49,others,bank_app,1,0.57
2556,2025-11-20 01:37:57,2ac23d2a-668a-4c08-9602-8453ac910ca0,8153b204-bc27-42e0-b995-d52b67e73d50,Port Emilyside,Finland,903.58,bills,bank_app,0,0.54
2557,2025-03-27 00:09:35,64d52175-fd85-47d6-adf2-824e1f5ce5f7,0d606687-4485-4d53-ad21-144aeed97f52,Washingtonshire,Germany,1030.74,bills,offline,1,0.95
2558,2025-05-14 17:42:12,af540d66-df30-4545-a86f-daee42f92980,928f70e5-e386-449b-ab1b-5aded8aba294,Port Deborahview,Italy,3425.34,bills,mobile,0,0.02
2559,2025-01-04 12:00:54,2075c01c-2608-4d36-8ff6-2933656cf1df,13dbd157-bd17-42f8-b0e8-2fb1b1bc9780,Port Kennethside,Spain,3136.58,p2p,mobile,1,0.35
2560,2025-01-10 07:28:23,40d989af-44c3-48dd-ad03-add269cb547e,6285efb3-f6c7-4a49-8d86-9610ded63666,Anthonyfort,Ireland,2911.63,p2p,web,1,0.81
2561,2025-01-10 17:42:24,28d8ecc9-c88f-42bf-9cc4-2194d94f6277,edecc9f2-90e0-44a6-881f-db16450c5376,Lake Duane,Netherlands,4523.51,salary,bank_app,0,0.21
2562,2025-01-31 04:31:35,b9349d1c-5411-407a-b2e8-183f9ea18372,886f0ffd-b36c-4629-bd4d-e87fa83b08f8,Harperview,Belgium,2223.33,p2p,web,1,0.93
2563,2025-02-11 18:21:53,4ed4338a-758b-43d1-8ba7-f3e157cd9f7c,4c40b3b4-afbd-4a24-9c71-94fbe70ef7b5,South Jasontown,Netherlands,1247.38,others,offline,1,0.42
2564,2025-09-11 08:03:57,97d8c71a-daa0-4d56-867b-8e5d94cb1c2c,c54bcd82-5340-4490-94c6-b556ecc7c236,Grahammouth,Italy,1563.45,others,bank_app,1,0.27
2565,2025-01-08 08:41:17,e7c6f805-b1f8-4600-bb8a-1fc0f6ce9e9c,f2f058cf-f9ec-4f77-a599-647912ae24f4,Durhamtown,Netherlands,651.68,bills,bank_app,1,0.98
2566,2025-10-25 04:28:13,fe5e3744-1cc8-4d89-b2ad-70b278e0a0b8,2e0c0339-da8d-4827-9eb1-ce787aec8cc9,Kylefort,Italy,3853.99,salary,bank_app,0,0.71
2567,2025-02-08 05:24:11,2d9ae674-7887-40d6-95ca-d14cefff0416,8bb5ccf4-b5a1-40c7-9615-50d8b467dbf1,Jimenezton,Belgium,4129.11,salary,web,1,0.32
2568,2025-10-09 04:29:48,589f7e23-67d6-4f7d-a3c6-ac2b2aede73d,b7c85f5d-fbc6-473f-b65e-6f0c5aea4ad6,Jonathanshire,Belgium,511.3,merchant,offline,1,0.52
2569,2025-02-24 17:24:35,59bcc315-18ac-4645-b30c-5e601d0bd6a0,ea1b7feb-f808-43a1-80b9-14209bf2f18b,Kristopherfort,Austria,2074.62,others,offline,1,0.05
2570,2025-04-08 13:58:12,e6884a34-1837-4f88-a73c-cbdb0e42c59f,f563dee1-9ffe-42d5-b2f9-430d5dc28e6f,Williamburgh,Spain,3323.93,merchant,web,1,0.76
2571,2025-09-09 01:58:36,f5f8c013-c298-4b20-9f84-dbdec7cfe9c4,77fa9f2d-61d1-4492-9f5c-e9df80363e0e,East Kevin,Belgium,890.64,salary,mobile,0,0.57
2572,2025-09-16 16:03:05,03067ad3-7ed5-4d12-acd6-5a4ed03c3547,dcaa828c-e692-4b64-b603-06aed53a7001,Port Mistyview,Spain,3321.88,bills,bank_app,0,0.07
2573,2025-07-08 13:23:28,dc787881-a683-42c9-8c6c-d88dd1c90181,a0401647-6e05-43bf-aa5a-642e1a938420,North Justinhaven,Finland,2594.81,salary,bank_app,0,0.38
2574,2025-02-21 22:09:10,4f8d5640-fb6d-4cc4-abdd-c8975ed67450,18865850-a6a8-4ec0-a7fb-90b0dc5a0213,West Lawrence,France,220.44,merchant,bank_app,0,0.59
2575,2025-11-10 09:48:23,4a833373-bb28-4668-b5d3-934c163f3a3e,8df8b7a7-5f9f-46cd-8618-bc19777148c3,Lake Anneshire,Belgium,3932.12,merchant,offline,1,0.6
2576,2025-03-05 18:35:31,587ac177-02e3-4193-ad6f-6b4b09fa5755,6cc6518d-2568-40d0-a7cf-7da794fb63a0,South Christopherburgh,Netherlands,2637.2,merchant,offline,1,0.47
2577,2025-06-17 18:35:01,3652c13c-c31a-4a01-94b3-88f744f547b8,39f8ab87-0a87-41a4-af17-74e7a185115f,Oliviaport,Finland,3644.78,p2p,offline,1,0.59
2578,2025-02-27 03:01:29,b345a5bb-4029-4dff-a005-8064b5ce7cae,7bc63d41-d733-4c7f-ab16-330c3b480861,Heathershire,Ireland,4759.13,bills,web,1,0.94
2579,2025-07-14 00:14:18,2d8a5ac6-3db8-4c25-8836-cec7dbeea930,044f2ad7-4bd5-414d-8aed-582ad25da2ff,East Wendy,Finland,3449.31,merchant,bank_app,0,0.26
2580,2025-05-24 07:40:20,eaf4a8a7-efdb-483a-948a-eba2f0da998d,1f90418d-2418-4e85-b816-e7d2a91615f0,Rodriguezview,Italy,4826.14,others,bank_app,1,0.38
2581,2025-02-03 09:03:04,d40e4933-ed92-4f99-8934-c9b5c3619930,5ba16c94-d425-4424-af40-cd018a3b384f,West Samanthaland,Italy,3780.61,p2p,offline,0,0.05
2582,2025-11-07 01:29:19,cc21be87-6007-4749-9fbc-14480ca2b2f3,060fb278-bbfb-4f67-bb7d-cc4ade992fe9,Odonnellmouth,Finland,4826.97,others,web,1,0.6
2583,2025-07-26 06:51:48,b5529d59-2eac-4d7c-bb6d-656a256461e5,e01b8d33-08f5-4f05-8fa8-cbb72c4401ca,Jenniferland,Belgium,530.69,bills,web,0,0.37
2584,2025-01-19 20:48:07,5ce837ef-b704-4001-98a1-0ab1b21a75c8,f542a154-e6c0-435b-85d3-de3720a95562,Flemingview,Italy,1215.52,salary,offline,0,0.11
2585,2025-05-03 13:03:54,ec97187c-926c-4e73-a941-a6c2c6ba4400,a3774121-9eec-4acc-a772-a32568f8c00e,West Holly,Germany,836.19,others,web,0,0.84
2586,2025-09-26 16:39:02,11fe00a3-8756-4266-a754-1e6bbe8ca71b,1884d980-ec1c-4109-bd9b-abb11ac4d187,Harperville,Ireland,3558.09,others,bank_app,0,0.61
2587,2025-04-04 01:17:14,5c0f799d-7617-4576-bc2b-15a000c9ac25,f7cb6b15-311f-47ca-a0e0-3176dc179437,East Bryanmouth,Italy,3549.49,salary,bank_app,1,0.23
2588,2025-08-02 16:19:53,0120ccf8-e62a-468e-93cd-5c68816fa5c5,26af1d2d-468d-4b16-89a3-f4ddbc87bb98,South Josephland,Austria,2168.22,p2p,bank_app,0,0.56
2589,2025-08-01 04:24:28,ae033ced-f562-4e36-beed-05a4048a6e58,b7ccc9c8-683f-4e7d-a833-da07cee67b43,East Peter,Finland,3049.18,salary,bank_app,0,0.54
2590,2025-09-23 14:27:42,9d89109c-142f-4434-b13d-4052e455221a,49b15ec6-4dd4-4aeb-8c41-1965d2a6e77b,Riveratown,Belgium,2725.44,bills,bank_app,0,0.75
2591,2025-09-09 01:45:01,d5387c2e-e343-406c-ac7e-394dc8370111,0bab6f52-dd87-4244-8843-e16ddb3d32d3,North Dan,Austria,2568.19,others,web,0,0.82
2592,2025-02-12 19:32:34,a2fd87b6-f77b-4560-a69c-44f9c6caa2ee,8f45abfc-2a0c-4de8-92af-b394c26119d3,West Richard,France,1617.67,others,mobile,0,0.63
2593,2025-07-02 01:17:25,307f8e38-6be8-4ff8-9a6f-3bffd2f5965d,b03f5093-32c5-48c7-913b-6225f8efa284,Velasquezstad,Spain,2062.76,p2p,web,0,0.95
2594,2025-04-28 11:23:26,5749c704-ab86-42e0-bbff-606e967ec6eb,cba1778d-8660-4cc5-b5d3-0e0aa51c6d4a,West John,Spain,1619.72,salary,bank_app,0,0.66
2595,2025-05-16 13:12:17,135684ca-51f6-45d6-8f75-049ab97ee0f0,21170723-e971-4bcb-9da4-f943d5aaaa39,Nicolefurt,Austria,1752.9,p2p,offline,0,0.27
2596,2025-06-02 01:34:41,ac607359-36ea-47e3-967f-d9a25a659e29,c28371be-8f1b-4ddd-987c-a551dadc718c,Smithton,Ireland,3597.79,merchant,bank_app,0,0.41
2597,2025-09-17 08:54:36,b02b5e99-7bca-4d93-8f5a-17fa905c4091,c331b0ca-c8dd-42c0-bcb9-82e6260c6e81,Carlview,Austria,2010.44,bills,mobile,1,0.63
2598,2025-07-28 09:27:38,16a5cf27-96e2-48cb-b6a1-4ffb0f29ff0c,a3b8bea4-abc0-4e8d-ba76-5094344dbd07,Shellyborough,Italy,3445.11,others,web,0,0.08
2599,2025-02-07 02:58:03,c9b1884e-d4a9-4a85-8641-993bf8459d52,d4eed20b-7d9a-4331-b29a-d300bfa5b6f1,Kyleborough,Austria,3223.16,merchant,bank_app,0,0.19
2600,2025-11-01 03:21:49,ab05a654-3dc6-4200-baa2-a712ba3f0fd9,231d08ba-c3b6-452e-8530-106f20936962,Lake Courtney,Netherlands,3308.21,others,bank_app,0,0.1
2601,2025-07-02 08:13:28,e8db24f3-13cd-4c4d-b53b-73565a249e8f,d5ca3a55-0c1e-4892-8b61-0bc8ce45b336,Garzaland,Spain,3811.99,bills,mobile,1,0.52
2602,2025-03-22 14:13:06,12e573d6-db63-454a-a70c-c821f942fc8c,a9ef7de8-9f35-4200-a37e-d4a0a3e5ad5b,New Martin,Finland,1906.64,merchant,web,0,0.56
2603,2025-11-05 01:30:36,00f320d1-2bb3-4304-aeac-b47a7264180e,cd105293-4bbe-4498-b622-de7d0eb6e65c,Hendersonmouth,Finland,4159.36,p2p,bank_app,1,0.39
2604,2025-09-29 21:21:42,3e0c3c9f-001a-4bfd-98ee-23cbd6699b16,00040129-5469-4725-a94b-7910f58d2558,West Brandon,Italy,2112.8,merchant,web,1,0.8
2605,2025-03-13 11:53:57,de2e1160-fb2d-4a3e-9e50-7c24b59a23e7,9db11a37-d3f7-41f2-93c5-ec38fb128b79,Kingmouth,Germany,1010.84,others,bank_app,0,0.93
2606,2025-07-22 23:34:58,8bd2793d-0bf4-4512-b97f-75e8d3c4131f,4324ed53-d146-4f3d-98ab-3a6181921407,Wellsborough,Belgium,2330.64,others,web,1,0.86
2607,2025-06-19 20:55:38,e6f9bbe3-939d-4175-94d3-3fb137a73e51,c567f8e9-0a54-47b2-9f5a-0ae033eec026,Lake Rebecca,Italy,3184.06,salary,web,0,0.15
2608,2025-06-13 02:50:01,f7db3359-495c-43fc-9198-ea19a3293f68,206ab332-bef1-4989-aace-94f9456e8f6f,Angelaville,Germany,2230.14,others,mobile,1,0.93
2609,2025-10-19 22:57:04,278dde24-892f-4183-94be-124e2669990a,fd10cfbf-f57f-4fc6-99d1-00f5e5159c02,Lake Angela,Finland,2130.29,p2p,bank_app,0,0.73
2610,2025-11-10 03:22:45,aa1af373-40e9-4d3b-abc1-20a481bee272,9f52a94b-f324-42d9-adbc-a4d44e1de5e3,West Ebonymouth,Portugal,2345.16,p2p,bank_app,1,0.72
2611,2025-01-22 18:19:48,d8728d6d-0217-49dc-b3ff-443f94e9cb48,e295e4a7-6efd-4b06-bdf8-0706bab463a6,Port Michaelbury,France,4900.82,bills,web,0,0.25
2612,2025-08-24 05:00:09,526b7faf-c059-4709-998f-0e66b8928b9e,55ce4aba-7a3d-4bd8-8de0-c07fe5fce001,Lisabury,Netherlands,1005.14,salary,mobile,1,0.2
2613,2025-04-27 19:58:46,1d0f13c1-fb10-44d9-9bf8-d246180a12fe,ff2d7c02-e460-4445-b0af-58a1fab25719,Adamstad,Belgium,918.74,others,mobile,0,0.39
2614,2025-10-18 23:05:04,8fca3607-5987-4932-8c42-8a8e2785269f,b450185f-c1c6-475d-936a-07d538569474,West Melissaview,Ireland,3713.51,others,offline,0,0.04
2615,2025-06-21 18:06:58,ccd74ec5-bcdb-4aaf-a787-2c3b5c9a7531,6b92407e-d502-4fbd-ae8e-6fe6dc80a4ff,Phillipsfurt,Spain,4376.3,salary,mobile,0,0.97
2616,2025-01-09 03:42:30,9fa5292d-2356-4227-aacf-05a9ce1f0cda,a0caa0ee-6923-4df0-8504-2fd9ca5b7a3a,Port Manuelmouth,Belgium,2144.46,salary,mobile,1,0.12
2617,2025-01-01 07:45:14,b6e0c947-7eed-4966-ba81-5854054ec3dc,489912ab-ab33-4c1d-9809-d69455047dac,North Samuelfort,Austria,1019.27,bills,web,1,0.46
2618,2025-07-01 06:06:31,a7dbbf89-241e-4077-b6fe-89b07c2bba89,2b48ba0e-b28d-4b23-b228-9cb842b72f78,Lake Codymouth,Austria,2622.51,bills,bank_app,0,0.26
2619,2025-05-18 16:34:35,a909bbb4-33fb-465a-b9ad-ee0803a2997e,0aa24c1e-ba60-4d26-93ca-aed80626d2c7,West Julieberg,Italy,1378.81,p2p,offline,0,0.26
2620,2025-06-28 08:30:20,a6caa509-3751-4663-93ce-5b02c0a6b590,81fd3cc0-4322-4447-8dfe-b7faa81d2e8e,Carterberg,Belgium,2257.61,p2p,web,1,0.16
2621,2025-09-22 23:16:16,d009606c-e9e6-4941-bcdc-d5aada95290d,f977791b-3d72-4a03-bbe0-15740bbdd78c,Kimberlyland,France,2599.06,bills,offline,1,0.58
2622,2025-02-22 04:37:16,b2f3bea5-7851-4af9-86ac-db9685721866,4c9998f4-c8ae-4b4d-89f7-c6a59271cac5,Reillyberg,Germany,609.55,others,offline,0,0.11
2623,2025-05-07 18:48:58,b8caea83-66fc-4413-85b1-c2702736bd7e,018197b8-e0e8-4d70-9bd3-a2560d22dff7,Mahoneymouth,Italy,2344.7,others,mobile,1,0.41
2624,2025-11-20 20:10:54,6a2875c2-7a21-4877-b0df-adc5de050223,a0a20672-c077-4ba9-a3c5-cd106c4d6379,Steelehaven,Germany,4026.3,salary,mobile,0,0.57
2625,2025-09-27 08:09:26,33f8b552-78aa-4a5e-b5ce-94e0d9bf9e73,9cdc22fb-f054-47f6-9b56-530dc2049933,Lisaville,Germany,4070.77,merchant,mobile,0,0.62
2626,2025-02-04 04:28:03,3fd67a18-e47b-4ace-a7b5-af7bd2866e5a,3abe6960-5d54-41d3-8608-f87733c404b7,North Keithshire,Finland,1416.18,bills,bank_app,1,0.91
2627,2025-09-28 06:18:43,ea0fc4ba-4115-4844-81f1-4cf4e82069e2,a54f49f4-810f-4691-8270-ef6076ac0fdd,Coleburgh,Portugal,4100.67,salary,offline,1,0.09
2628,2025-10-15 08:52:09,72e5c616-da52-46ae-91cc-c3fcf01bd777,4c32381b-5cc1-4773-86d8-ea393424a621,Kingbury,Finland,347.38,others,web,0,0.0
2629,2025-10-24 12:40:58,1d46c593-2c47-4233-852e-52563bb4a491,61386fde-b4c9-4410-ba88-ed6dad437b5e,Andreatown,Finland,3552.04,salary,web,1,0.25
2630,2025-07-08 03:53:24,49a432b0-6059-4859-86a5-c3e0345af5e9,e87f0efa-db2b-4ae3-8022-ad24f5bc83c5,North Pamelatown,Ireland,2713.83,p2p,mobile,0,0.6
2631,2025-09-14 17:51:43,b670fa3a-ca47-48e8-8f37-46deaebc4203,3e91f85f-8494-4300-a5b2-2244893b1d0f,New Kevinfurt,Italy,3323.87,others,web,0,0.36
2632,2025-09-22 06:42:47,80592a67-0597-43e6-bdd2-8c1c7ea99fc5,33766061-abc4-4092-8c76-8f6cff3b2016,North Annettebury,Netherlands,424.9,p2p,offline,1,0.17
2633,2025-07-24 20:34:30,ba96277c-762c-4729-8e28-8ec749e3f3fe,f79873cc-3f31-478c-9ca4-09b0f236bb40,Edwardstad,Netherlands,2840.1,p2p,offline,0,0.85
2634,2025-07-13 17:37:51,fab8d622-d2f8-47fd-bb4b-a181cb0b25b8,c744c246-0bbb-4c17-b17c-0a0c914d8a6d,Anthonystad,Austria,4617.97,bills,mobile,0,0.53
2635,2025-10-02 16:11:49,ca7191c0-fc36-4a4c-9ce0-6a253092aac0,a858ee1d-0d89-4968-afe4-4bf4abc8d7eb,Sharonfort,Finland,635.75,salary,web,1,0.26
2636,2025-09-23 12:22:01,3984caa6-eb22-449d-a3e1-8f2aa8070479,ae2c0930-988a-40d3-abfb-004747f5be08,Jodiburgh,Netherlands,3361.02,salary,mobile,1,0.25
2637,2025-11-15 21:06:57,b4c249e1-ec10-474e-b745-c59a37e970d5,1258b26a-6d6f-4b7b-a23c-dc045fb2afdd,New Steven,Ireland,2261.83,salary,web,1,0.97
2638,2025-05-27 20:49:05,5e0cd588-ddb5-41c5-abbf-69f1d4832f4b,5e4f437c-5c9a-4a0e-b4c2-3536a1b4a9b7,Loganmouth,Spain,3961.81,others,web,1,0.54
2639,2025-05-29 04:35:55,a42bfb45-62da-4b43-8f5f-d55fe98ce99c,9b7cebd6-55ca-4517-9f0a-5c4dc341b4c1,North James,Finland,2547.27,merchant,bank_app,1,0.85
2640,2025-07-23 05:23:38,237ac6f7-9a46-49ec-a508-d9ae375d7a57,a4c95aad-5752-4eb8-8345-be6ec52f95b4,South Kristinaborough,Ireland,4253.71,merchant,offline,0,0.06
2641,2025-04-18 23:05:38,2683b174-94cc-4ff3-a244-4b0a4afe34bc,377ff848-4693-4a5a-a7b8-6b2071a84946,Port Tiffany,Austria,307.4,salary,mobile,0,0.6
2642,2025-04-21 16:49:51,8eb038f5-85c8-41b1-91e6-5d464f4b7535,dbb22e31-a407-48b7-8c0c-f73fab4658ed,Longhaven,Finland,3518.24,others,mobile,0,0.87
2643,2025-07-20 06:19:25,c6538a3d-609b-4bf0-90dc-d5f92f5ad0ec,4868f9aa-3af7-4073-bbc0-9de9586b7617,Robinsonmouth,Portugal,865.99,p2p,web,0,0.06
2644,2025-03-17 21:42:21,9d9301c9-506a-4c69-b427-c49ccde22fcd,92814581-f231-4568-8056-5d9630423a41,North Patriciaburgh,Netherlands,1549.68,salary,mobile,0,0.23
2645,2025-06-02 08:00:35,a566b5e8-2be2-4108-b024-7ce8e51b044a,82c091f4-8e24-4dfe-bcaf-637c280d0638,North Randymouth,Belgium,2006.42,p2p,bank_app,0,0.11
2646,2025-04-08 19:13:42,36b09dc3-5dc3-4c15-b07c-fc2775b0fca0,e597a780-89d4-46f8-a89a-f5592a12b2cc,Port Todd,Portugal,307.62,bills,mobile,0,0.98
2647,2025-07-07 14:31:44,44830cdd-d59a-4615-b53a-c756a6bb2c6f,bacc3066-c4f1-43a8-81b5-e80dfb0a4917,Jamiechester,Finland,4039.33,bills,bank_app,0,0.8
2648,2025-05-21 07:28:23,55dd3f9e-1294-4b06-a43d-73f44c27b591,cefc617d-7244-451d-a069-71399ddeddf1,Port Erin,Germany,4810.5,p2p,bank_app,1,0.52
2649,2025-05-14 20:45:38,d4c27c27-5e79-4dc9-b4e9-a81be86a9171,64e82863-804d-41d7-b972-d47a6fa0b970,New Lisamouth,Italy,2350.09,merchant,offline,0,0.35
2650,2025-06-19 01:02:37,bc765b64-edab-4ed3-922a-224285db8249,a53ad495-95c3-477e-af09-ee850f739d1b,Davidport,Germany,1003.92,others,mobile,0,0.7
2651,2025-06-14 15:30:54,f7e2211b-f0b6-455c-8b90-f77fba7340b2,d716079f-57c6-436c-84a6-df3962f94f21,Port Carrie,Spain,3113.31,bills,offline,0,0.04
2652,2025-01-12 23:13:15,766b6998-58de-4285-b809-4962a90851cd,1344b20b-b2b9-4c81-b4a3-f3e70a4c4db3,Sarahburgh,Netherlands,4399.55,others,mobile,1,0.42
2653,2025-07-27 20:53:38,f1c7ea47-4903-43cf-a3f8-95999f527a91,b2186450-8356-43eb-a6a4-cb001b4c57c8,Kristinaport,Portugal,3904.2,bills,web,0,0.39
2654,2025-09-09 05:53:02,1b6562ef-2523-4ed4-a391-8fd07629a6b1,60bac222-f95b-4c9c-b772-d6c7a2cd6503,Johnville,Belgium,1319.02,bills,web,1,0.04
2655,2025-05-27 19:39:50,05b2cca3-5e43-4997-b1a0-7e0a82a6747f,52c5a2d6-86b6-488c-8e27-3152b8b4b8ab,New Brandon,Portugal,1119.75,salary,bank_app,0,0.17
2656,2025-02-10 07:41:53,9272140a-e15f-4292-b3bf-058b43ab1ecb,f5ba7e52-c141-4c7b-bfb5-6bb359b0dfea,Port Christieton,Spain,3147.14,merchant,bank_app,1,0.09
2657,2025-04-29 22:00:26,6d5c0565-de0f-4871-a066-d4383fdc257e,8aeef92a-f013-4de9-81d7-b30a4b8547af,West Danielstad,Germany,4492.17,others,mobile,1,0.57
2658,2025-06-01 18:33:36,bace5513-516c-495a-9ba2-308e3dd7c377,7afea26d-f7cd-4098-9cd6-fb24991c7781,Gregorymouth,Belgium,4219.82,others,offline,0,0.57
2659,2025-06-02 02:16:22,da6c935e-24d4-4c32-a388-15d9d1d4ec89,94d89f9a-0606-4f45-a7c4-68efc58b09c4,Port Dylan,Finland,4647.6,salary,web,0,0.46
2660,2025-02-28 17:36:00,430d112d-e24d-49d1-a126-3227a633f25b,0dbcc1a4-7d9c-4b5b-8b0d-38427cc60e98,Millerburgh,Austria,6.6,p2p,bank_app,0,0.9
2661,2025-02-22 21:10:29,ac0a9e12-ec95-45ee-afa4-320b633e632b,f45e47c9-977d-457d-8a05-81d321f22573,Jenniferberg,Spain,2415.96,salary,mobile,0,0.19
2662,2025-04-20 16:49:00,8e95b434-3623-41fe-827e-35d21df54d98,63bfd515-e029-4b48-a232-88860f51eb03,South David,Spain,3738.93,merchant,mobile,1,0.93
2663,2025-05-12 00:19:03,b26c27c6-5d07-413e-bc20-0a00d45d63ef,3d24fa98-d120-4328-bf4d-94bb046398b8,Lake Traciefort,Netherlands,2046.36,p2p,web,0,0.54
2664,2025-07-04 19:42:58,e0480609-ee83-4291-b125-8675f9e5a1d4,6616c1da-3388-4716-b780-084d99186e45,Jameschester,Finland,3896.05,bills,mobile,0,0.04
2665,2025-06-06 09:15:41,386fa813-e9b4-4361-ac25-d71c1dc368cb,3774e85a-a199-4ed9-9460-e99b31d8e7cb,South William,Ireland,2674.53,p2p,offline,0,0.89
2666,2025-07-23 06:52:29,5d3171c0-15b7-4efd-9554-43dffb116e55,8a7f4d59-fe76-46a1-9999-28b362a0e0cf,New Natalieport,Germany,3417.45,p2p,web,1,0.54
2667,2025-01-13 15:09:11,c0f63b92-95c9-4f35-8870-7854820bb007,ad8c5b26-e688-4eec-93fa-03e4d229cc6c,Ryanview,Netherlands,2313.82,others,web,0,0.46
2668,2025-10-13 11:16:32,36c38f9b-66cd-4856-85a2-31b8ca547bfa,695468cc-69e5-48bb-9d93-58d5f909b595,Tammyfort,France,2780.24,others,bank_app,1,0.69
